iter	Logloss
7393	0.2024523487
7394	0.2024502638
7395	0.2024475844
7396	0.2024444357
7397	0.202441559
7398	0.2024373785
7399	0.2024344471
7400	0.2024310678
7401	0.2024291352
7402	0.2024263593
7403	0.2024237202
7404	0.2024213146
7405	0.2024176383
7406	0.2024139327
7407	0.2024103218
7408	0.202406964
7409	0.2024043299
7410	0.2024011541
7411	0.2023976969
7412	0.2023943511
7413	0.2023913523
7414	0.2023875488
7415	0.2023851124
7416	0.2023814036
7417	0.2023778427
7418	0.2023742858
7419	0.2023711787
7420	0.2023674201
7421	0.20236525
7422	0.2023627507
7423	0.2023601977
7424	0.2023564791
7425	0.2023544108
7426	0.2023518682
7427	0.2023493042
7428	0.202346845
7429	0.2023425822
7430	0.2023390144
7431	0.2023356004
7432	0.202333609
7433	0.2023304649
7434	0.2023281578
7435	0.2023262939
7436	0.2023235975
7437	0.2023209521
7438	0.2023186677
7439	0.2023150724
7440	0.2023123776
7441	0.2023090762
7442	0.2023057588
7443	0.2023027686
7444	0.2022992044
7445	0.2022963046
7446	0.2022930479
7447	0.2022898931
7448	0.2022878043
7449	0.202285445
7450	0.2022829085
7451	0.2022793243
7452	0.2022759893
7453	0.2022737021
7454	0.20227094
7455	0.2022681586
7456	0.2022654035
7457	0.2022624961
7458	0.2022604225
7459	0.202257645
7460	0.2022548094
7461	0.2022511148
7462	0.2022487004
7463	0.2022453857
7464	0.202243057
7465	0.2022399535
7466	0.2022373211
7467	0.2022345433
7468	0.2022309521
7469	0.2022288207
7470	0.2022263905
7471	0.2022233149
7472	0.2022208741
7473	0.2022181603
7474	0.2022154683
7475	0.2022120273
7476	0.2022093277
7477	0.2022072974
7478	0.2022042089
7479	0.2022021255
7480	0.2021991436
7481	0.2021972657
7482	0.202195571
7483	0.2021925297
7484	0.2021898762
7485	0.2021879025
7486	0.2021847317
7487	0.2021822783
7488	0.2021788052
7489	0.2021764074
7490	0.2021740381
7491	0.2021706995
7492	0.2021688946
7493	0.2021664979
7494	0.202163483
7495	0.2021599747
7496	0.2021577367
7497	0.2021552558
7498	0.2021524774
7499	0.2021500421
7500	0.2021472069
7501	0.2021446784
7502	0.2021409692
7503	0.2021382478
7504	0.2021350082
7505	0.2021325522
7506	0.2021311846
7507	0.2021286273
7508	0.2021266829
7509	0.2021245767
7510	0.2021215867
7511	0.202118263
7512	0.2021160172
7513	0.2021123192
7514	0.2021095389
7515	0.2021060934
7516	0.2021031819
7517	0.2020993896
7518	0.2020967497
7519	0.2020943081
7520	0.2020925425
7521	0.2020902472
7522	0.2020878896
7523	0.2020841395
7524	0.202081934
7525	0.2020793581
7526	0.2020769804
7527	0.2020745217
7528	0.2020717105
7529	0.2020689295
7530	0.2020653967
7531	0.202063223
7532	0.2020593747
7533	0.202057336
7534	0.2020541136
7535	0.2020506491
7536	0.2020480066
7537	0.2020444504
7538	0.2020415231
7539	0.202038768
7540	0.2020366004
7541	0.2020341602
7542	0.2020310638
7543	0.2020276641
7544	0.2020248872
7545	0.2020225313
7546	0.2020193191
7547	0.2020160231
7548	0.202013189
7549	0.2020111781
7550	0.2020075634
7551	0.2020053405
7552	0.2020013905
7553	0.2019990275
7554	0.2019959811
7555	0.201993306
7556	0.2019901195
7557	0.2019871214
7558	0.2019841443
7559	0.2019810203
7560	0.2019774942
7561	0.201974528
7562	0.2019715185
7563	0.201969222
7564	0.20196564
7565	0.2019621902
7566	0.2019600028
7567	0.2019575254
7568	0.201955049
7569	0.2019517579
7570	0.2019497186
7571	0.2019475817
7572	0.2019452105
7573	0.2019429192
7574	0.2019404455
7575	0.2019378511
7576	0.2019348828
7577	0.20193255
7578	0.2019303575
7579	0.201928247
7580	0.2019251968
7581	0.2019232468
7582	0.2019200262
7583	0.2019171469
7584	0.2019144272
7585	0.201911393
7586	0.2019085393
7587	0.2019056626
7588	0.2019037441
7589	0.2019009262
7590	0.2018979291
7591	0.2018944722
7592	0.2018917263
7593	0.201888899
7594	0.2018861029
7595	0.2018832191
7596	0.2018808056
7597	0.2018769125
7598	0.2018745424
7599	0.2018714892
7600	0.2018680555
7601	0.2018657781
7602	0.2018627235
7603	0.2018600913
7604	0.201857446
7605	0.2018541596
7606	0.2018517358
7607	0.2018485067
7608	0.2018460683
7609	0.2018446065
7610	0.2018422797
7611	0.2018394231
7612	0.2018365776
7613	0.2018339359
7614	0.2018309914
7615	0.2018284956
7616	0.2018266314
7617	0.2018225186
7618	0.2018206237
7619	0.2018180154
7620	0.2018154061
7621	0.2018127206
7622	0.2018097822
7623	0.2018069485
7624	0.2018046502
7625	0.2018024563
7626	0.2018000073
7627	0.2017970039
7628	0.2017943643
7629	0.2017905605
7630	0.2017875423
7631	0.2017840253
7632	0.2017812712
7633	0.2017778628
7634	0.2017751875
7635	0.2017722345
7636	0.2017701612
7637	0.2017674284
7638	0.2017655145
7639	0.2017628059
7640	0.2017597916
7641	0.201756616
7642	0.2017546154
7643	0.2017520608
7644	0.2017495466
7645	0.2017474273
7646	0.2017453762
7647	0.2017419078
7648	0.2017389851
7649	0.2017354702
7650	0.2017325601
7651	0.2017293785
7652	0.2017270592
7653	0.2017243059
7654	0.2017216403
7655	0.2017196795
7656	0.2017166259
7657	0.2017134685
7658	0.2017098041
7659	0.2017067579
7660	0.2017039518
7661	0.2017013816
7662	0.2016985565
7663	0.2016957878
7664	0.2016937546
7665	0.2016905261
7666	0.2016874519
7667	0.2016851971
7668	0.2016829258
7669	0.2016796811
7670	0.2016780111
7671	0.2016758726
7672	0.2016724262
7673	0.2016706867
7674	0.2016675513
7675	0.2016638022
7676	0.2016613621
7677	0.2016587394
7678	0.201656408
7679	0.2016536301
7680	0.2016509232
7681	0.2016481808
7682	0.2016460206
7683	0.2016433686
7684	0.2016410003
7685	0.2016385727
7686	0.2016358264
7687	0.2016328662
7688	0.2016302813
7689	0.2016268866
7690	0.2016234278
7691	0.2016205798
7692	0.2016183463
7693	0.2016167005
7694	0.2016138999
7695	0.2016120341
7696	0.2016087954
7697	0.2016064407
7698	0.2016034139
7699	0.2016011902
7700	0.201598765
7701	0.2015958193
7702	0.2015930819
7703	0.2015910115
7704	0.2015877707
7705	0.2015857442
7706	0.201582729
7707	0.2015802793
7708	0.2015770662
7709	0.2015748611
7710	0.2015734823
7711	0.201572081
7712	0.2015688577
7713	0.2015663065
7714	0.201562682
7715	0.2015604889
7716	0.2015581463
7717	0.2015555785
7718	0.2015529595
7719	0.2015508308
7720	0.2015491333
7721	0.2015467545
7722	0.2015441013
7723	0.2015417894
7724	0.2015390502
7725	0.2015366882
7726	0.2015343267
7727	0.201530733
7728	0.201527878
7729	0.2015251496
7730	0.2015225086
7731	0.2015201614
7732	0.201517959
7733	0.2015154903
7734	0.2015129644
7735	0.2015113542
7736	0.2015092121
7737	0.2015068865
7738	0.2015047024
7739	0.2015009353
7740	0.2014981896
7741	0.2014943861
7742	0.2014925236
7743	0.2014889435
7744	0.2014869421
7745	0.2014845805
7746	0.201481857
7747	0.2014788748
7748	0.201476811
7749	0.2014750226
7750	0.2014720985
7751	0.2014708948
7752	0.2014681374
7753	0.2014657109
7754	0.2014626109
7755	0.2014599429
7756	0.2014568241
7757	0.2014546717
7758	0.2014529643
7759	0.2014497302
7760	0.2014472653
7761	0.201447265
7762	0.2014445486
7763	0.2014418511
7764	0.2014395609
7765	0.2014374494
7766	0.201434039
7767	0.2014305329
7768	0.2014285611
7769	0.201425711
7770	0.201424209
7771	0.2014219171
7772	0.2014193155
7773	0.2014164947
7774	0.2014143121
7775	0.2014115994
7776	0.2014089145
7777	0.2014063002
7778	0.2014041421
7779	0.2014014054
7780	0.2013998097
7781	0.2013970977
7782	0.2013942914
7783	0.2013912753
7784	0.2013884278
7785	0.2013867462
7786	0.2013842612
7787	0.2013813289
7788	0.2013782541
7789	0.2013762122
7790	0.2013732895
7791	0.2013710677
7792	0.2013681367
7793	0.201365945
7794	0.2013633965
7795	0.2013598115
7796	0.201357833
7797	0.2013560691
7798	0.2013525596
7799	0.20134941
7800	0.2013458899
7801	0.2013431089
7802	0.2013409266
7803	0.2013381463
7804	0.2013346589
7805	0.2013326562
7806	0.2013298007
7807	0.2013264685
7808	0.2013240691
7809	0.2013210765
7810	0.2013187451
7811	0.2013165226
7812	0.201314961
7813	0.2013126127
7814	0.2013091532
7815	0.2013066
7816	0.2013033991
7817	0.2012997009
7818	0.2012968865
7819	0.2012934945
7820	0.2012898458
7821	0.2012872065
7822	0.2012847728
7823	0.2012820712
7824	0.2012798549
7825	0.2012768027
7826	0.2012748899
7827	0.201271634
7828	0.2012700364
7829	0.2012681108
7830	0.201265628
7831	0.201263148
7832	0.2012595749
7833	0.2012571646
7834	0.201253437
7835	0.2012504559
7836	0.2012478831
7837	0.2012445215
7838	0.2012408191
7839	0.2012391517
7840	0.2012355591
7841	0.2012321016
7842	0.2012305549
7843	0.2012268764
7844	0.2012240482
7845	0.2012210955
7846	0.2012185125
7847	0.2012154708
7848	0.2012130207
7849	0.201210506
7850	0.2012076371
7851	0.2012054703
7852	0.2012025581
7853	0.2012001267
7854	0.2011979046
7855	0.2011947348
7856	0.201194077
7857	0.201192
7858	0.2011897757
7859	0.2011872513
7860	0.2011835267
7861	0.2011800827
7862	0.2011772005
7863	0.2011742956
7864	0.2011715259
7865	0.2011684731
7866	0.2011652335
7867	0.2011633214
7868	0.2011620504
7869	0.2011592871
7870	0.2011562992
7871	0.2011542662
7872	0.2011512544
7873	0.2011489087
7874	0.2011474055
7875	0.2011452766
7876	0.201143288
7877	0.2011413226
7878	0.2011392532
7879	0.2011378027
7880	0.201134888
7881	0.2011319003
7882	0.2011289765
7883	0.2011262209
7884	0.2011240616
7885	0.2011217482
7886	0.2011189314
7887	0.2011166914
7888	0.2011140924
7889	0.2011116738
7890	0.2011089627
7891	0.2011063306
7892	0.2011048667
7893	0.2011016022
7894	0.2010992374
7895	0.2010957393
7896	0.2010931317
7897	0.2010906147
7898	0.2010881791
7899	0.2010851103
7900	0.2010824532
7901	0.2010794405
7902	0.2010773161
7903	0.2010750144
7904	0.2010727242
7905	0.2010698771
7906	0.2010674247
7907	0.2010649016
7908	0.2010607766
7909	0.201058734
7910	0.2010558601
7911	0.2010528002
7912	0.2010494213
7913	0.2010466989
7914	0.2010440943
7915	0.2010403755
7916	0.2010370725
7917	0.2010345719
7918	0.2010315584
7919	0.2010284523
7920	0.2010258006
7921	0.2010237352
7922	0.2010213376
7923	0.201018939
7924	0.2010163122
7925	0.2010151062
7926	0.2010129284
7927	0.2010098694
7928	0.2010066169
7929	0.2010042684
7930	0.2010013363
7931	0.2009997757
7932	0.200997627
7933	0.2009941298
7934	0.2009909554
7935	0.2009896272
7936	0.2009876641
7937	0.2009856114
7938	0.2009831415
7939	0.200980456
7940	0.2009780819
7941	0.2009748419
7942	0.2009718435
7943	0.2009696068
7944	0.2009671714
7945	0.2009644366
7946	0.2009619859
7947	0.200959875
7948	0.2009564276
7949	0.2009535629
7950	0.2009512826
7951	0.200948031
7952	0.200945607
7953	0.200943008
7954	0.2009400752
7955	0.2009373998
7956	0.2009334728
7957	0.2009311961
7958	0.2009290345
7959	0.2009262848
7960	0.2009233907
7961	0.2009197241
7962	0.2009184588
7963	0.2009160332
7964	0.2009134943
7965	0.2009109571
7966	0.2009096678
7967	0.2009064542
7968	0.2009046609
7969	0.2009022137
7970	0.2008998422
7971	0.2008973528
7972	0.2008948159
7973	0.2008922046
7974	0.2008890368
7975	0.2008868224
7976	0.2008842879
7977	0.2008806605
7978	0.2008782687
7979	0.2008746931
7980	0.2008730349
7981	0.2008705263
7982	0.2008677809
7983	0.2008654946
7984	0.2008628079
7985	0.2008603757
7986	0.2008579717
7987	0.2008562285
7988	0.2008541697
7989	0.2008521847
7990	0.2008495292
7991	0.2008468416
7992	0.2008452184
7993	0.2008430264
7994	0.2008407861
7995	0.2008379901
7996	0.2008359881
7997	0.200833492
7998	0.2008306703
7999	0.2008273477
8000	0.2008244744
8001	0.2008201829
8002	0.2008178925
8003	0.2008152941
8004	0.2008128397
8005	0.2008099609
8006	0.200806898
8007	0.200804163
8008	0.2008025223
8009	0.2008001462
8010	0.2007974514
8011	0.2007948768
8012	0.2007917971
8013	0.2007886499
8014	0.2007862986
8015	0.2007822776
8016	0.200778576
8017	0.2007764834
8018	0.2007734082
8019	0.2007711389
8020	0.2007688895
8021	0.2007672521
8022	0.2007633994
8023	0.200760933
8024	0.2007582347
8025	0.2007553892
8026	0.2007525971
8027	0.2007502777
8028	0.200747214
8029	0.2007444136
8030	0.2007409355
8031	0.2007385923
8032	0.2007359919
8033	0.2007338925
8034	0.2007311826
8035	0.2007287924
8036	0.2007260616
8037	0.2007240433
8038	0.2007214229
8039	0.2007182494
8040	0.2007155371
8041	0.2007124911
8042	0.2007101741
8043	0.200707728
8044	0.2007048694
8045	0.2007026081
8046	0.2006999756
8047	0.2006974105
8048	0.200694937
8049	0.2006938926
8050	0.200692331
8051	0.2006906369
8052	0.2006877123
8053	0.2006850586
8054	0.2006822033
8055	0.200679102
8056	0.2006769204
8057	0.2006740916
8058	0.2006719357
8059	0.2006708073
8060	0.2006694332
8061	0.2006673244
8062	0.2006654874
8063	0.2006621046
8064	0.2006583966
8065	0.2006554648
8066	0.2006518785
8067	0.2006508169
8068	0.2006480041
8069	0.200644909
8070	0.2006423923
8071	0.2006396733
8072	0.2006377117
8073	0.2006358607
8074	0.2006329342
8075	0.2006297861
8076	0.2006265834
8077	0.2006237326
8078	0.2006213981
8079	0.2006189093
8080	0.2006163378
8081	0.2006126332
8082	0.2006108213
8083	0.200608609
8084	0.2006062322
8085	0.2006041814
8086	0.2006019925
8087	0.2006004203
8088	0.2005972491
8089	0.2005945557
8090	0.2005916777
8091	0.2005883037
8092	0.2005852386
8093	0.2005826916
8094	0.2005802282
8095	0.2005785808
8096	0.2005759033
8097	0.2005736431
8098	0.2005712303
8099	0.2005685008
8100	0.2005662126
8101	0.2005641159
8102	0.2005618388
8103	0.2005590105
8104	0.2005570349
8105	0.2005554188
8106	0.2005533452
8107	0.2005497236
8108	0.2005470718
8109	0.2005444453
8110	0.2005420653
8111	0.2005395401
8112	0.200536608
8113	0.2005340953
8114	0.2005315044
8115	0.2005291014
8116	0.2005259485
8117	0.200523698
8118	0.200519836
8119	0.2005177698
8120	0.2005150304
8121	0.2005118643
8122	0.2005092126
8123	0.2005058967
8124	0.2005052614
8125	0.2005026549
8126	0.2004998065
8127	0.2004969284
8128	0.2004943586
8129	0.2004913683
8130	0.2004890051
8131	0.2004870372
8132	0.200485321
8133	0.2004827977
8134	0.2004811806
8135	0.2004785897
8136	0.2004756051
8137	0.2004733768
8138	0.2004704943
8139	0.2004682714
8140	0.2004653547
8141	0.2004637027
8142	0.2004613995
8143	0.2004588375
8144	0.2004559836
8145	0.2004519329
8146	0.2004498779
8147	0.2004471722
8148	0.2004444931
8149	0.2004430309
8150	0.2004416945
8151	0.2004395783
8152	0.200437404
8153	0.2004350918
8154	0.2004321186
8155	0.2004283489
8156	0.2004265861
8157	0.2004244706
8158	0.2004223356
8159	0.2004200075
8160	0.2004177561
8161	0.2004149261
8162	0.2004119162
8163	0.2004090444
8164	0.2004071597
8165	0.2004044178
8166	0.2004018109
8167	0.2003997607
8168	0.2003974226
8169	0.2003952485
8170	0.2003930436
8171	0.2003905147
8172	0.2003877631
8173	0.2003856376
8174	0.2003829908
8175	0.2003797794
8176	0.200377741
8177	0.2003749038
8178	0.2003729448
8179	0.2003701701
8180	0.2003680541
8181	0.2003651042
8182	0.2003623887
8183	0.2003604593
8184	0.2003569487
8185	0.200353722
8186	0.2003513753
8187	0.2003489862
8188	0.2003464432
8189	0.2003434973
8190	0.2003411393
8191	0.2003382825
8192	0.2003362598
8193	0.2003334402
8194	0.2003300147
8195	0.2003277016
8196	0.2003248342
8197	0.2003223304
8198	0.2003206603
8199	0.2003192438
8200	0.2003161678
8201	0.2003129478
8202	0.2003097712
8203	0.2003073516
8204	0.2003055626
8205	0.2003031766
8206	0.200300929
8207	0.200297287
8208	0.2002955599
8209	0.2002928861
8210	0.2002902006
8211	0.2002874132
8212	0.2002844936
8213	0.2002815361
8214	0.2002788565
8215	0.2002775445
8216	0.2002751369
8217	0.2002728593
8218	0.2002699184
8219	0.2002675123
8220	0.2002648082
8221	0.2002633691
8222	0.2002615649
8223	0.2002598689
8224	0.200256905
8225	0.2002543553
8226	0.2002523736
8227	0.200250377
8228	0.2002477039
8229	0.2002456502
8230	0.200243804
8231	0.2002413355
8232	0.2002385984
8233	0.2002362106
8234	0.2002338588
8235	0.2002315546
8236	0.2002280873
8237	0.200225978
8238	0.2002229407
8239	0.2002207436
8240	0.200218483
8241	0.2002167006
8242	0.2002138101
8243	0.2002120032
8244	0.2002092553
8245	0.2002057776
8246	0.2002032956
8247	0.2001998097
8248	0.2001968341
8249	0.2001942165
8250	0.2001915835
8251	0.2001896817
8252	0.2001878809
8253	0.2001854333
8254	0.2001833564
8255	0.2001804465
8256	0.2001784876
8257	0.2001758177
8258	0.2001739904
8259	0.2001709735
8260	0.2001683552
8261	0.2001661558
8262	0.2001631094
8263	0.2001597598
8264	0.2001571863
8265	0.2001538736
8266	0.2001518074
8267	0.2001486593
8268	0.2001461345
8269	0.2001442765
8270	0.2001423799
8271	0.2001404308
8272	0.2001385647
8273	0.2001370112
8274	0.2001351978
8275	0.2001324486
8276	0.2001315304
8277	0.2001291411
8278	0.2001275296
8279	0.2001256335
8280	0.2001237471
8281	0.2001209235
8282	0.2001186871
8283	0.2001162591
8284	0.2001139519
8285	0.2001118094
8286	0.2001088405
8287	0.2001066844
8288	0.2001041221
8289	0.2001023755
8290	0.200099679
8291	0.2000972669
8292	0.2000951641
8293	0.2000935453
8294	0.2000914087
8295	0.2000888737
8296	0.20008656
8297	0.2000846443
8298	0.200081814
8299	0.2000779844
8300	0.2000756716
8301	0.2000738821
8302	0.2000725361
8303	0.2000699901
8304	0.2000686552
8305	0.2000653885
8306	0.2000619377
8307	0.2000589946
8308	0.2000561552
8309	0.2000528017
8310	0.2000510392
8311	0.2000484847
8312	0.2000472435
8313	0.2000455155
8314	0.2000444455
8315	0.2000425874
8316	0.2000398679
8317	0.2000360758
8318	0.2000343032
8319	0.2000329906
8320	0.2000303694
8321	0.2000288638
8322	0.2000260504
8323	0.2000243875
8324	0.2000218675
8325	0.2000199635
8326	0.2000174202
8327	0.2000152959
8328	0.2000139908
8329	0.2000116978
8330	0.2000104269
8331	0.2000081815
8332	0.200005575
8333	0.2000031741
8334	0.2000001546
8335	0.1999982477
8336	0.1999964998
8337	0.1999946154
8338	0.1999918434
8339	0.1999894188
8340	0.1999869394
8341	0.1999835897
8342	0.1999803249
8343	0.199977136
8344	0.1999750102
8345	0.199972411
8346	0.1999696841
8347	0.1999675214
8348	0.1999656207
8349	0.1999634705
8350	0.1999611385
8351	0.1999587497
8352	0.1999565579
8353	0.1999539515
8354	0.1999518016
8355	0.1999485335
8356	0.1999463069
8357	0.1999434602
8358	0.1999406743
8359	0.1999385989
8360	0.1999353882
8361	0.1999336548
8362	0.1999308908
8363	0.1999279919
8364	0.1999243763
8365	0.1999215346
8366	0.1999185385
8367	0.1999149745
8368	0.1999124449
8369	0.1999107485
8370	0.1999082642
8371	0.1999057937
8372	0.1999035756
8373	0.1999008968
8374	0.1998987243
8375	0.1998969133
8376	0.1998937833
8377	0.1998921093
8378	0.1998902001
8379	0.1998870238
8380	0.1998839346
8381	0.1998812745
8382	0.199879603
8383	0.1998775004
8384	0.1998749925
8385	0.1998719401
8386	0.1998702135
8387	0.1998676476
8388	0.199865964
8389	0.1998636205
8390	0.1998615361
8391	0.1998593677
8392	0.1998563601
8393	0.1998529286
8394	0.1998509904
8395	0.1998478398
8396	0.1998451294
8397	0.199843508
8398	0.199840837
8399	0.1998383806
8400	0.1998360356
8401	0.1998333132
8402	0.1998306772
8403	0.1998275861
8404	0.1998253717
8405	0.19982257
8406	0.1998193436
8407	0.1998160711
8408	0.1998138409
8409	0.1998119112
8410	0.1998098284
8411	0.1998074352
8412	0.1998050376
8413	0.1998030497
8414	0.1997993571
8415	0.1997972028
8416	0.1997944783
8417	0.1997921596
8418	0.1997900179
8419	0.1997874933
8420	0.1997850908
8421	0.1997827659
8422	0.1997801856
8423	0.1997785249
8424	0.1997761197
8425	0.1997739494
8426	0.1997716407
8427	0.1997700755
8428	0.1997677608
8429	0.1997656648
8430	0.1997630467
8431	0.1997609989
8432	0.1997584938
8433	0.199757054
8434	0.1997546211
8435	0.1997528008
8436	0.19975026
8437	0.1997483762
8438	0.1997456333
8439	0.1997438227
8440	0.1997415943
8441	0.1997407556
8442	0.1997390182
8443	0.1997361978
8444	0.1997332126
8445	0.1997304658
8446	0.1997288056
8447	0.1997272655
8448	0.1997241081
8449	0.1997215752
8450	0.1997185788
8451	0.1997161445
8452	0.1997143978
8453	0.199713985
8454	0.1997109583
8455	0.1997082948
8456	0.1997062204
8457	0.1997042102
8458	0.1997025314
8459	0.1997004012
8460	0.1996980587
8461	0.1996956692
8462	0.1996928806
8463	0.1996907284
8464	0.199689338
8465	0.1996870884
8466	0.199684541
8467	0.1996828933
8468	0.1996813643
8469	0.199679091
8470	0.1996766285
8471	0.1996748507
8472	0.1996726586
8473	0.199671188
8474	0.1996691565
8475	0.1996662235
8476	0.1996638301
8477	0.1996604999
8478	0.1996582741
8479	0.1996554786
8480	0.1996535825
8481	0.1996498998
8482	0.1996479558
8483	0.1996461304
8484	0.1996438916
8485	0.1996401899
8486	0.1996378292
8487	0.1996359405
8488	0.199633244
8489	0.1996310397
8490	0.1996291677
8491	0.1996274113
8492	0.1996247828
8493	0.1996222536
8494	0.1996197095
8495	0.1996166738
8496	0.1996144376
8497	0.1996121004
8498	0.1996100355
8499	0.1996077515
8500	0.1996052813
8501	0.1996028234
8502	0.1996005177
8503	0.199598784
8504	0.1995959903
8505	0.19959322
8506	0.1995916911
8507	0.1995897755
8508	0.1995875525
8509	0.1995852279
8510	0.199582405
8511	0.1995797346
8512	0.1995776402
8513	0.1995754177
8514	0.1995735628
8515	0.1995700925
8516	0.199568455
8517	0.1995655643
8518	0.1995634723
8519	0.1995602913
8520	0.1995580232
8521	0.1995556222
8522	0.1995528928
8523	0.1995510615
8524	0.1995483059
8525	0.1995453383
8526	0.1995426208
8527	0.1995404693
8528	0.1995377931
8529	0.1995355459
8530	0.1995334555
8531	0.1995316979
8532	0.1995290489
8533	0.1995267621
8534	0.1995247279
8535	0.1995232013
8536	0.1995203066
8537	0.1995174663
8538	0.1995150648
8539	0.1995127002
8540	0.1995107671
8541	0.1995084461
8542	0.199506874
8543	0.1995038509
8544	0.1995015435
8545	0.1994994052
8546	0.1994977038
8547	0.1994949012
8548	0.1994924202
8549	0.1994910281
8550	0.1994895974
8551	0.1994867375
8552	0.1994842155
8553	0.199482339
8554	0.1994796954
8555	0.1994774032
8556	0.1994744685
8557	0.1994717684
8558	0.1994693363
8559	0.1994671577
8560	0.1994662077
8561	0.1994634757
8562	0.1994616796
8563	0.199459346
8564	0.1994580148
8565	0.1994559866
8566	0.1994535339
8567	0.1994510291
8568	0.1994479333
8569	0.1994457713
8570	0.1994436775
8571	0.1994408364
8572	0.1994394746
8573	0.1994367128
8574	0.1994350412
8575	0.1994325454
8576	0.1994307551
8577	0.1994276139
8578	0.1994258487
8579	0.1994242965
8580	0.1994225733
8581	0.199420376
8582	0.1994177839
8583	0.199415323
8584	0.1994136284
8585	0.1994121349
8586	0.1994101137
8587	0.1994072333
8588	0.199405915
8589	0.1994035868
8590	0.1994013576
8591	0.199399127
8592	0.1993976239
8593	0.1993952684
8594	0.1993917191
8595	0.1993889445
8596	0.1993866612
8597	0.1993840799
8598	0.1993818558
8599	0.1993790435
8600	0.1993774623
8601	0.1993747508
8602	0.1993721212
8603	0.19936954
8604	0.1993670383
8605	0.1993651086
8606	0.1993630098
8607	0.1993614618
8608	0.199358886
8609	0.1993559299
8610	0.1993537463
8611	0.1993506863
8612	0.1993474772
8613	0.1993451394
8614	0.1993438677
8615	0.1993417094
8616	0.199339407
8617	0.1993371598
8618	0.199334652
8619	0.1993316676
8620	0.1993284363
8621	0.1993258832
8622	0.1993236047
8623	0.1993215677
8624	0.1993196265
8625	0.199316376
8626	0.1993142009
8627	0.1993126701
8628	0.1993109845
8629	0.1993084836
8630	0.1993062334
8631	0.1993037981
8632	0.1993020511
8633	0.1992989941
8634	0.1992969363
8635	0.1992947507
8636	0.1992928224
8637	0.1992916797
8638	0.1992889714
8639	0.1992860642
8640	0.1992847269
8641	0.1992833358
8642	0.1992815932
8643	0.1992798252
8644	0.1992772778
8645	0.1992740526
8646	0.1992715681
8647	0.1992699526
8648	0.1992669678
8649	0.199264889
8650	0.1992627765
8651	0.1992599282
8652	0.1992578004
8653	0.1992546295
8654	0.1992530666
8655	0.1992507513
8656	0.1992484782
8657	0.1992461971
8658	0.1992435179
8659	0.1992416547
8660	0.1992396818
8661	0.1992375916
8662	0.1992360254
8663	0.1992334321
8664	0.1992309708
8665	0.1992285945
8666	0.1992257713
8667	0.1992224487
8668	0.1992195467
8669	0.1992185853
8670	0.1992168179
8671	0.1992136145
8672	0.199211295
8673	0.1992094388
8674	0.1992075843
8675	0.199205446
8676	0.1992022544
8677	0.1992000244
8678	0.1991969106
8679	0.1991950122
8680	0.1991938603
8681	0.1991904955
8682	0.1991883305
8683	0.1991858043
8684	0.1991836228
8685	0.1991823695
8686	0.19917917
8687	0.1991760819
8688	0.1991732115
8689	0.1991711521
8690	0.1991690519
8691	0.1991662386
8692	0.1991639671
8693	0.1991617256
8694	0.1991596332
8695	0.1991572412
8696	0.1991552357
8697	0.1991534009
8698	0.1991517022
8699	0.1991503255
8700	0.1991477804
8701	0.1991457833
8702	0.1991437892
8703	0.1991409296
8704	0.1991388288
8705	0.199136433
8706	0.1991347746
8707	0.1991321682
8708	0.1991306297
8709	0.1991291803
8710	0.1991261914
8711	0.1991241116
8712	0.1991210043
8713	0.1991191965
8714	0.1991175897
8715	0.1991145744
8716	0.1991117457
8717	0.1991105039
8718	0.1991074979
8719	0.1991056108
8720	0.1991036028
8721	0.1991013241
8722	0.1990991614
8723	0.1990964407
8724	0.1990940716
8725	0.1990918901
8726	0.1990894085
8727	0.1990874107
8728	0.1990859978
8729	0.1990839407
8730	0.1990813307
8731	0.1990797981
8732	0.1990781092
8733	0.1990759665
8734	0.1990732001
8735	0.1990712488
8736	0.1990684395
8737	0.1990661756
8738	0.1990637837
8739	0.1990604582
8740	0.1990578115
8741	0.1990556128
8742	0.1990536396
8743	0.199051935
8744	0.1990494801
8745	0.199047162
8746	0.1990444585
8747	0.1990415079
8748	0.1990390798
8749	0.1990365102
8750	0.1990339529
8751	0.1990322633
8752	0.1990299719
8753	0.1990268881
8754	0.1990251991
8755	0.1990232864
8756	0.199021513
8757	0.1990188198
8758	0.1990163632
8759	0.1990140537
8760	0.1990117864
8761	0.1990104095
8762	0.1990079225
8763	0.199005836
8764	0.1990036892
8765	0.1990021817
8766	0.1989999314
8767	0.1989978446
8768	0.1989949765
8769	0.1989929933
8770	0.198991058
8771	0.1989881565
8772	0.1989852144
8773	0.1989842056
8774	0.1989823668
8775	0.1989805233
8776	0.1989783597
8777	0.1989767974
8778	0.1989754597
8779	0.1989729395
8780	0.1989706367
8781	0.198969239
8782	0.1989664153
8783	0.1989647628
8784	0.1989619523
8785	0.1989589516
8786	0.1989566767
8787	0.1989559189
8788	0.1989530146
8789	0.1989515371
8790	0.1989500023
8791	0.1989479769
8792	0.1989450026
8793	0.1989424587
8794	0.1989402105
8795	0.1989378002
8796	0.1989348794
8797	0.1989329427
8798	0.1989311772
8799	0.1989285284
8800	0.1989263763
8801	0.1989244362
8802	0.1989218725
8803	0.1989193665
8804	0.19891722
8805	0.1989153683
